"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Materials/MaggieARt/m_WorldSpace_Dither.m_WorldSpace_Dither","0","0","17","1","0.000000","0","0"
"/Game/Materials/MaggieARt/coffecup_Mat.coffecup_Mat","0","0","29","1","0.000000","0","0"
"/Game/Materials/MaggieARt/coffecup_Mat_UI.coffecup_Mat_UI","0","0","24","1","0.000000","0","0"
"/Game/Materials/MaggieARt/letter_Mat.letter_Mat","0","0","29","1","0.000000","0","0"
"/Game/Materials/MaggieARt/letter_Mat_UI.letter_Mat_UI","0","0","24","1","0.000000","0","0"
"/Game/Materials/MaggieARt/bike_Mat_UI.bike_Mat_UI","0","0","24","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","0","0","28","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","0","4","1","0.000000","0","0"
"/Game/Materials/MaggieARt/tickets_Mat.tickets_Mat","0","0","29","1","0.000000","0","0"
"/Game/Materials/MaggieARt/outofgas_Mat_UI.outofgas_Mat_UI","0","0","24","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Game/Materials/MaggieARt/bike_Mat.bike_Mat","0","0","29","1","0.000000","0","0"
"/Game/Materials/MaggieARt/museumsign_Mat.museumsign_Mat","0","0","29","1","0.000000","0","0"
"/Game/Materials/MaggieARt/superhighway_Mat.superhighway_Mat","0","0","29","1","0.000000","0","0"
"/Game/Materials/MaggieARt/superhighway_Mat_UI.superhighway_Mat_UI","0","0","24","1","0.000000","0","0"
"/Game/Materials/MaggieARt/bin_Mat.bin_Mat","0","0","29","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","69","1","0.000000","0","0"
"/Game/Materials/BasicCoolours/M_BlackMat.M_BlackMat","0","0","4","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","6","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","18","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","5","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","12","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","28","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","145","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","5","1","0.000000","0","0"
"/Interchange/Materials/UnlitMaterial.UnlitMaterial","49","0","4","1","0.000000","0","0"
"/Game/Materials/BasicCoolours/InvisibleMaterial.InvisibleMaterial","49","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","52","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","50","2","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","6","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","53","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","7","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","60","6","0.000000","0","5"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","93","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","139","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","900","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","145","1","0.000000","0","0"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Game/Materials/M_PLant.M_PLant","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/tickets_Mat_UI.tickets_Mat_UI","49","0","26","1","0.000000","0","0"
"/Game/Materials/Placeholder_buildings_Mat.Placeholder_buildings_Mat","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/Mat_Vine.Mat_Vine","49","0","38","1","0.000000","0","0"
"/Game/Materials/MaggieARt/keys_Mat_UI.keys_Mat_UI","49","0","26","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","88","1","0.000000","0","0"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","49","0","24","1","0.000000","0","0"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","49","0","16","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","38","2","0.000000","0","0"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","49","0","14","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","0","64","2","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","108","4","0.000000","0","0"
"/Interchange/Materials/SheenMaterial.SheenMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","124","4","0.000000","0","0"
"/Interchange/gltf/M_Translucent.M_Translucent","49","0","200","8","0.000000","0","0"
"/Interchange/gltf/M_Opaque.M_Opaque","49","0","248","8","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","69","3","0.000000","0","0"
"/Game/Materials/MaggieARt/bench_Mat.bench_Mat","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/M_Stone_1.M_Stone_1","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/bones_Mat.bones_Mat","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/car_Mat.car_Mat","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/outofgas_Mat.outofgas_Mat","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/rustedfence_Mat.rustedfence_Mat","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/lantern_Mat.lantern_Mat","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/m_WorldSpace.m_WorldSpace","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/m_WorldSpace_Grass_Top.m_WorldSpace_Grass_Top","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/cables_Mat.cables_Mat","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/m_WorldSpace_Dither.m_WorldSpace_Dither","49","0","19","1","0.000000","0","0"
"/Game/Materials/MaggieARt/coffecup_Mat.coffecup_Mat","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/coffecup_Mat_UI.coffecup_Mat_UI","49","0","26","1","0.000000","0","0"
"/Game/Materials/MaggieARt/letter_Mat.letter_Mat","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/letter_Mat_UI.letter_Mat_UI","49","0","26","1","0.000000","0","0"
"/Game/Materials/MaggieARt/bike_Mat_UI.bike_Mat_UI","49","0","26","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","28","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Game/Materials/MaggieARt/tickets_Mat.tickets_Mat","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/outofgas_Mat_UI.outofgas_Mat_UI","49","0","26","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/Game/Materials/MaggieARt/bike_Mat.bike_Mat","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/museumsign_Mat.museumsign_Mat","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/superhighway_Mat.superhighway_Mat","49","0","31","1","0.000000","0","0"
"/Game/Materials/MaggieARt/superhighway_Mat_UI.superhighway_Mat_UI","49","0","26","1","0.000000","0","0"
"/Game/Materials/MaggieARt/bin_Mat.bin_Mat","49","0","31","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","84","1","0.000000","0","0"
"/Game/Materials/BasicCoolours/M_BlackMat.M_BlackMat","49","0","4","1","0.000000","0","0"
